ep1,epV,p,q,e,pimg / p,pmx / p,psi,Dp,eta
5.401076825,0.049720515,2.671767771,3.868694511,0.852382359,1.000838611,1.005192894,-0.002113639,-0.001205903,1.44799056
5.406706738,0.049720446,2.672453164,3.869705248,0.85238236,1.000837662,1.005179598,-0.002108278,-0.001204565,1.447997406
5.412336313,0.049720378,2.673137855,3.870714905,0.852382361,1.000836701,1.005166319,-0.002102923,-0.00120321,1.448004224
5.417965548,0.049720309,2.673821836,3.871723468,0.852382363,1.000835728,1.005153058,-0.002097576,-0.001201838,1.448011014
5.423594443,0.049720241,2.674505096,3.872730924,0.852382364,1.000834745,1.005139815,-0.002092235,-0.00120045,1.448017777
5.429223,0.049720173,2.675187626,3.87373726,0.852382365,1.00083375,1.005126591,-0.002086902,-0.001199046,1.448024513
5.434851217,0.049720105,2.675869416,3.874742462,0.852382366,1.000832744,1.005113385,-0.002081575,-0.001197626,1.448031222
5.440479095,0.049720037,2.676550458,3.875746518,0.852382368,1.000831728,1.005100198,-0.002076256,-0.001196191,1.448037905
5.446106633,0.049719969,2.677230743,3.876749415,0.852382369,1.000830701,1.005087029,-0.002070944,-0.00119474,1.448044561
5.451733832,0.049719901,2.677910261,3.877751141,0.85238237,1.000829664,1.00507388,-0.002065639,-0.001193274,1.44805119
5.457360691,0.049719833,2.678589004,3.878751683,0.852382371,1.000828617,1.005060749,-0.002060341,-0.001191793,1.448057794
5.462987211,0.049719765,2.679266964,3.879751031,0.852382373,1.00082756,1.005047638,-0.002055051,-0.001190298,1.448064371
5.468613392,0.049719697,2.679944131,3.880749171,0.852382374,1.000826494,1.005034546,-0.002049768,-0.001188788,1.448070923
5.474239232,0.04971963,2.680620499,3.881746093,0.852382375,1.000825418,1.005021473,-0.002044493,-0.001187265,1.448077449
5.479864734,0.049719562,2.681296059,3.882741785,0.852382376,1.000824332,1.005008421,-0.002039226,-0.001185727,1.448083949
5.485489896,0.049719495,2.681970802,3.883736235,0.852382378,1.000823237,1.004995388,-0.002033966,-0.001184177,1.448090424
5.491114718,0.049719428,2.682644721,3.884729434,0.852382379,1.000822133,1.004982374,-0.002028713,-0.001182613,1.448096874
5.496739201,0.04971936,2.683317809,3.88572137,0.85238238,1.000821021,1.004969381,-0.002023468,-0.001181036,1.448103299
5.502363344,0.049719293,2.683990057,3.886712033,0.852382381,1.0008199,1.004956408,-0.002018232,-0.001179446,1.448109699
5.507987147,0.049719226,2.684661459,3.887701412,0.852382383,1.00081877,1.004943455,-0.002013003,-0.001177844,1.448116074
5.513610611,0.049719159,2.685332007,3.888689498,0.852382384,1.000817631,1.004930523,-0.002007781,-0.001176229,1.448122425
5.519233735,0.049719092,2.686001694,3.889676279,0.852382385,1.000816485,1.004917611,-0.002002568,-0.001174603,1.448128751
5.52485652,0.049719025,2.686670513,3.890661747,0.852382386,1.00081533,1.00490472,-0.001997363,-0.001172964,1.448135053
5.530478965,0.049718958,2.687338457,3.891645891,0.852382388,1.000814168,1.00489185,-0.001992166,-0.001171314,1.448141331
5.53610107,0.049718892,2.688005519,3.892628702,0.852382389,1.000812998,1.004879,-0.001986977,-0.001169653,1.448147585
5.541722835,0.049718825,2.688671693,3.893610172,0.85238239,1.00081182,1.004866171,-0.001981796,-0.00116798,1.448153816
5.547344261,0.049718759,2.689336972,3.89459029,0.852382391,1.000810635,1.004853364,-0.001976623,-0.001166297,1.448160022
5.552965347,0.049718692,2.690001349,3.895569047,0.852382393,1.000809442,1.004840577,-0.001971459,-0.001164602,1.448166206
5.558586094,0.049718626,2.690664819,3.896546436,0.852382394,1.000808243,1.004827812,-0.001966302,-0.001162897,1.448172365
5.5642065,0.04971856,2.691327375,3.897522447,0.852382395,1.000807036,1.004815068,-0.001961155,-0.001161182,1.448178502
5.569826567,0.049718494,2.691989011,3.898497071,0.852382396,1.000805822,1.004802346,-0.001956015,-0.001159457,1.448184615
5.575446295,0.049718428,2.692649721,3.899470301,0.852382397,1.000804602,1.004789645,-0.001950884,-0.001157721,1.448190706
5.581065682,0.049718362,2.693309499,3.900442128,0.852382399,1.000803374,1.004776966,-0.001945761,-0.001155976,1.448196774
5.58668473,0.049718296,2.69396834,3.901412544,0.8523824,1.000802141,1.004764308,-0.001940647,-0.001154222,1.448202819
5.592303438,0.04971823,2.694626238,3.902381541,0.852382401,1.000800901,1.004751672,-0.001935541,-0.001152458,1.448208841
5.597921806,0.049718164,2.695283186,3.903349112,0.852382402,1.000799655,1.004739059,-0.001930444,-0.001150684,1.448214841
5.603539834,0.049718099,2.695939181,3.904315249,0.852382404,1.000798402,1.004726467,-0.001925355,-0.001148902,1.448220819
5.609157523,0.049718033,2.696594216,3.905279945,0.852382405,1.000797144,1.004713897,-0.001920275,-0.001147111,1.448226775
5.614774872,0.049717968,2.697248286,3.906243191,0.852382406,1.00079588,1.00470135,-0.001915204,-0.001145311,1.448232709
5.620391881,0.049717903,2.697901387,3.907204982,0.852382407,1.00079461,1.004688824,-0.001910141,-0.001143503,1.44823862
5.626008551,0.049717837,2.698553512,3.90816531,0.852382408,1.000793334,1.004676321,-0.001905088,-0.001141687,1.44824451
5.63162488,0.049717772,2.699204658,3.909124167,0.85238241,1.000792053,1.004663841,-0.001900043,-0.001139862,1.448250378
5.63724087,0.049717707,2.699854819,3.910081548,0.852382411,1.000790767,1.004651382,-0.001895006,-0.001138029,1.448256225
5.64285652,0.049717643,2.70050399,3.911037446,0.852382412,1.000789475,1.004638947,-0.001889979,-0.001136189,1.448262051
5.64847183,0.049717578,2.701152167,3.911991854,0.852382413,1.000788178,1.004626534,-0.00188496,-0.001134341,1.448267855
5.654086801,0.049717513,2.701799346,3.912944766,0.852382414,1.000786876,1.004614143,-0.00187995,-0.001132485,1.448273637
5.659701431,0.049717448,2.702445521,3.913896176,0.852382416,1.000785569,1.004601776,-0.00187495,-0.001130623,1.448279399
5.665315722,0.049717384,2.703090689,3.914846077,0.852382417,1.000784257,1.004589431,-0.001869958,-0.001128753,1.44828514
5.670929674,0.04971732,2.703734845,3.915794463,0.852382418,1.000782941,1.004577109,-0.001864975,-0.001126876,1.44829086
5.676543285,0.049717255,2.704377984,3.916741329,0.852382419,1.000781619,1.004564809,-0.001860001,-0.001124992,1.448296559
5.682156556,0.049717191,2.705020104,3.917686669,0.85238242,1.000780294,1.004552533,-0.001855036,-0.001123101,1.448302238
5.687769488,0.049717127,2.705661199,3.918630478,0.852382422,1.000778964,1.00454028,-0.00185008,-0.001121204,1.448307896
5.69338208,0.049717063,2.706301265,3.919572749,0.852382423,1.000777629,1.00452805,-0.001845134,-0.001119301,1.448313534
5.698994333,0.049716999,2.7069403,3.920513477,0.852382424,1.00077629,1.004515843,-0.001840196,-0.001117391,1.448319151
5.704606245,0.049716935,2.707578298,3.921452658,0.852382425,1.000774947,1.004503659,-0.001835267,-0.001115475,1.448324748
5.710217818,0.049716872,2.708215257,3.922390285,0.852382426,1.000773601,1.004491499,-0.001830348,-0.001113553,1.448330326
5.715829051,0.049716808,2.708851173,3.923326354,0.852382427,1.00077225,1.004479361,-0.001825438,-0.001111626,1.448335883
5.721439944,0.049716745,2.709486041,3.92426086,0.852382429,1.000770895,1.004467248,-0.001820537,-0.001109692,1.44834142
5.727050498,0.049716681,2.710119859,3.925193798,0.85238243,1.000769537,1.004455157,-0.001815645,-0.001107753,1.448346938
5.732660712,0.049716618,2.710752623,3.926125164,0.852382431,1.000768174,1.00444309,-0.001810763,-0.001105809,1.448352436
5.738270586,0.049716555,2.71138433,3.927054952,0.852382432,1.000766809,1.004431046,-0.001805889,-0.001103859,1.448357914
5.74388012,0.049716492,2.712014976,3.927983158,0.852382433,1.000765439,1.004419026,-0.001801025,-0.001101904,1.448363373
5.749489315,0.049716429,2.712644559,3.928909777,0.852382435,1.000764067,1.00440703,-0.001796171,-0.001099944,1.448368812
5.75509817,0.049716366,2.713273074,3.929834806,0.852382436,1.000762691,1.004395057,-0.001791325,-0.001097979,1.448374233
5.760706685,0.049716304,2.71390052,3.930758241,0.852382437,1.000761312,1.004383107,-0.001786489,-0.00109601,1.448379634
5.76631486,0.049716241,2.714526893,3.931680076,0.852382438,1.000759929,1.004371182,-0.001781663,-0.001094035,1.448385016
5.771922696,0.049716178,2.715152189,3.932600308,0.852382439,1.000758544,1.00435928,-0.001776845,-0.001092056,1.448390379
5.777530192,0.049716116,2.715776407,3.933518932,0.85238244,1.000757156,1.004347402,-0.001772037,-0.001090073,1.448395723
5.783137349,0.049716054,2.716399544,3.934435946,0.852382441,1.000755764,1.004335547,-0.001767239,-0.001088085,1.448401048
5.788744166,0.049715992,2.717021596,3.935351346,0.852382443,1.00075437,1.004323716,-0.00176245,-0.001086093,1.448406355
5.794350643,0.049715929,2.717642561,3.936265127,0.852382444,1.000752973,1.00431191,-0.00175767,-0.001084097,1.448411643
5.799956781,0.049715868,2.718262437,3.937177286,0.852382445,1.000751573,1.004300127,-0.0017529,-0.001082096,1.448416912
5.805562579,0.049715806,2.718881221,3.938087819,0.852382446,1.000750171,1.004288368,-0.001748139,-0.001080092,1.448422163
5.811168037,0.049715744,2.719498909,3.938996724,0.852382447,1.000748766,1.004276633,-0.001743387,-0.001078084,1.448427396
5.816773156,0.049715682,2.720115501,3.939903996,0.852382448,1.000747359,1.004264922,-0.001738646,-0.001076073,1.448432611
5.822377935,0.049715621,2.720730994,3.940809634,0.852382449,1.00074595,1.004253234,-0.001733913,-0.001074058,1.448437807
5.827982374,0.049715559,2.721345385,3.941713632,0.852382451,1.000744538,1.004241571,-0.00172919,-0.001072039,1.448442985
5.833586474,0.049715498,2.721958672,3.942615989,0.852382452,1.000743124,1.004229932,-0.001724477,-0.001070017,1.448448145
5.839190235,0.049715437,2.722570852,3.943516702,0.852382453,1.000741707,1.004218317,-0.001719773,-0.001067992,1.448453288
5.844793656,0.049715376,2.723181925,3.944415766,0.852382454,1.000740289,1.004206726,-0.001715079,-0.001065964,1.448458412
5.850396737,0.049715315,2.723791887,3.945313181,0.852382455,1.000738868,1.004195159,-0.001710394,-0.001063932,1.448463519
5.855999479,0.049715254,2.724400737,3.946208942,0.852382456,1.000737446,1.004183616,-0.001705719,-0.001061898,1.448468608
5.861601881,0.049715193,2.725008472,3.947103048,0.852382457,1.000736021,1.004172098,-0.001701053,-0.00105986,1.448473679
5.867203944,0.049715133,2.725615091,3.947995495,0.852382459,1.000734595,1.004160603,-0.001696397,-0.00105782,1.448478733
5.872805667,0.049715072,2.726220592,3.948886281,0.85238246,1.000733167,1.004149133,-0.001691751,-0.001055777,1.44848377
5.878407051,0.049715012,2.726824973,3.949775404,0.852382461,1.000731737,1.004137686,-0.001687114,-0.001053732,1.448488789
5.884008096,0.049714951,2.727428233,3.950662861,0.852382462,1.000730306,1.004126264,-0.001682487,-0.001051684,1.448493791
5.889608801,0.049714891,2.728030369,3.95154865,0.852382463,1.000728873,1.004114867,-0.001677869,-0.001049633,1.448498776
5.895209166,0.049714831,2.72863138,3.952432768,0.852382464,1.000727438,1.004103493,-0.001673261,-0.001047581,1.448503744
5.900809193,0.049714771,2.729231264,3.953315214,0.852382465,1.000726002,1.004092144,-0.001668663,-0.001045525,1.448508694
5.906408879,0.049714711,2.72983002,3.954195986,0.852382466,1.000724564,1.004080818,-0.001664074,-0.001043468,1.448513628
5.912008227,0.049714652,2.730427646,3.955075081,0.852382467,1.000723125,1.004069517,-0.001659495,-0.001041409,1.448518545
5.917607235,0.049714592,2.731024141,3.955952497,0.852382469,1.000721685,1.004058241,-0.001654926,-0.001039348,1.448523445
5.923205903,0.049714532,2.731619504,3.956828233,0.85238247,1.000720244,1.004046988,-0.001650366,-0.001037284,1.448528328
5.928804233,0.049714473,2.732213732,3.957702287,0.852382471,1.000718801,1.00403576,-0.001645816,-0.001035219,1.448533195
5.934402223,0.049714414,2.732806826,3.958574656,0.852382472,1.000717357,1.004024557,-0.001641275,-0.001033152,1.448538045
5.939999874,0.049714355,2.733398782,3.95944534,0.852382473,1.000715912,1.004013377,-0.001636744,-0.001031084,1.448542878
5.945597185,0.049714296,2.733989601,3.960314336,0.852382474,1.000714466,1.004002222,-0.001632223,-0.001029013,1.448547696
5.951194157,0.049714237,2.734579281,3.961181643,0.852382475,1.000713019,1.003991091,-0.001627712,-0.001026942,1.448552496
5.95679079,0.049714178,2.73516782,3.96204726,0.852382476,1.000711571,1.003979984,-0.00162321,-0.001024869,1.448557281
5.962387084,0.049714119,2.735755218,3.962911185,0.852382477,1.000710123,1.003968902,-0.001618718,-0.001022794,1.448562049
5.967983039,0.049714061,2.736341474,3.963773416,0.852382478,1.000708673,1.003957844,-0.001614235,-0.001020718,1.448566801
5.973578654,0.049714002,2.736926587,3.964633953,0.852382479,1.000707222,1.00394681,-0.001609762,-0.001018641,1.448571537
5.97917393,0.049713944,2.737510555,3.965492793,0.852382481,1.000705771,1.003935801,-0.001605299,-0.001016562,1.448576257
5.984768867,0.049713885,2.738093378,3.966349936,0.852382482,1.000704319,1.003924815,-0.001600846,-0.001014483,1.448580961
5.990363465,0.049713827,2.738675054,3.967205381,0.852382483,1.000702867,1.003913855,-0.001596402,-0.001012402,1.448585649
5.995957724,0.049713769,2.739255584,3.968059127,0.852382484,1.000701414,1.003902918,-0.001591968,-0.001010321,1.448590321
6.001551643,0.049713711,2.739834965,3.968911171,0.852382485,1.00069996,1.003892006,-0.001587543,-0.001008238,1.448594978
6.007145224,0.049713654,2.740413198,3.969761515,0.852382486,1.000698506,1.003881118,-0.001583129,-0.001006155,1.448599619
6.012738465,0.049713596,2.740990281,3.970610155,0.852382487,1.000697051,1.003870254,-0.001578724,-0.001004071,1.448604244
6.018331368,0.049713538,2.741566215,3.971457092,0.852382488,1.000695596,1.003859415,-0.001574328,-0.001001986,1.448608854
6.023923931,0.049713481,2.742140997,3.972302325,0.852382489,1.00069414,1.0038486,-0.001569942,-0.000999901,1.448613448
6.029516156,0.049713424,2.742714628,3.973145853,0.85238249,1.000692684,1.003837809,-0.001565566,-0.000997815,1.448618027
6.035108041,0.049713366,2.743287107,3.973987674,0.852382491,1.000691228,1.003827043,-0.0015612,-0.000995728,1.44862259
6.040699588,0.049713309,2.743858433,3.97482779,0.852382492,1.000689772,1.0038163,-0.001556844,-0.000993641,1.448627138
6.046290795,0.049713252,2.744428605,3.975666198,0.852382493,1.000688315,1.003805582,-0.001552497,-0.000991554,1.448631671
6.051881664,0.049713195,2.744997625,3.976502898,0.852382494,1.000686858,1.003794889,-0.001548159,-0.000989466,1.448636189
6.057472194,0.049713139,2.745565489,3.97733789,0.852382495,1.000685401,1.003784219,-0.001543832,-0.000987378,1.448640692
6.063062385,0.049713082,2.7461322,3.978171172,0.852382497,1.000683944,1.003773574,-0.001539514,-0.000985289,1.448645179
6.068652237,0.049713025,2.746697755,3.979002746,0.852382498,1.000682487,1.003762953,-0.001535205,-0.000983201,1.448649652
6.07424175,0.049712969,2.747262155,3.97983261,0.852382499,1.00068103,1.003752356,-0.001530907,-0.000981112,1.448654109
6.079830924,0.049712913,2.747825399,3.980660764,0.8523825,1.000679573,1.003741783,-0.001526618,-0.000979023,1.448658552
6.08541976,0.049712857,2.748387487,3.981487207,0.852382501,1.000678115,1.003731235,-0.001522339,-0.000976935,1.44866298
6.091008256,0.0497128,2.748948419,3.982311939,0.852382502,1.000676658,1.00372071,-0.001518069,-0.000974846,1.448667393
6.096596414,0.049712745,2.749508194,3.983134961,0.852382503,1.000675201,1.00371021,-0.001513809,-0.000972757,1.448671792
6.102184234,0.049712689,2.750066812,3.983956271,0.852382504,1.000673745,1.003699734,-0.001509559,-0.000970669,1.448676175
6.107771714,0.049712633,2.750624273,3.98477587,0.852382505,1.000672288,1.003689283,-0.001505318,-0.00096858,1.448680545
6.113358856,0.049712577,2.751180578,3.985593758,0.852382506,1.000670832,1.003678855,-0.001501087,-0.000966492,1.448684899
6.118945659,0.049712522,2.751735725,3.986409934,0.852382507,1.000669376,1.003668451,-0.001496866,-0.000964404,1.44868924
6.124532124,0.049712467,2.752289714,3.987224399,0.852382508,1.00066792,1.003658072,-0.001492654,-0.000962317,1.448693565
6.13011825,0.049712411,2.752842546,3.988037152,0.852382509,1.000666464,1.003647716,-0.001488452,-0.00096023,1.448697877
6.135704037,0.049712356,2.753394221,3.988848194,0.85238251,1.000665009,1.003637385,-0.001484259,-0.000958143,1.448702174
6.141289486,0.049712301,2.753944738,3.989657524,0.852382511,1.000663554,1.003627078,-0.001480076,-0.000956057,1.448706457
6.146874596,0.049712246,2.754494097,3.990465143,0.852382512,1.0006621,1.003616795,-0.001475903,-0.000953971,1.448710726
6.152459368,0.049712191,2.7550423,3.991271051,0.852382513,1.000660646,1.003606535,-0.001471739,-0.000951886,1.44871498
6.158043801,0.049712137,2.755589344,3.992075248,0.852382514,1.000659193,1.0035963,-0.001467585,-0.000949801,1.448719221
6.163627896,0.049712082,2.756135232,3.992877734,0.852382515,1.00065774,1.003586089,-0.001463441,-0.000947717,1.448723447
6.169211652,0.049712028,2.756679962,3.99367851,0.852382516,1.000656287,1.003575902,-0.001459306,-0.000945634,1.44872766
6.17479507,0.049711973,2.757223535,3.994477576,0.852382517,1.000654836,1.003565738,-0.00145518,-0.000943552,1.448731858
6.180378149,0.049711919,2.757765952,3.995274932,0.852382518,1.000653384,1.003555599,-0.001451065,-0.00094147,1.448736043
6.18596089,0.049711865,2.758307211,3.996070579,0.852382519,1.000651934,1.003545483,-0.001446958,-0.000939389,1.448740214
6.191543293,0.049711811,2.758847314,3.996864518,0.85238252,1.000650484,1.003535392,-0.001442862,-0.000937309,1.448744371
6.197125357,0.049711757,2.759386261,3.997656747,0.852382521,1.000649035,1.003525324,-0.001438775,-0.00093523,1.448748515
6.202707083,0.049711703,2.759924052,3.998447269,0.852382522,1.000647586,1.00351528,-0.001434697,-0.000933152,1.448752644
6.208288471,0.04971165,2.760460687,3.999236083,0.852382523,1.000646138,1.00350526,-0.001430629,-0.000931075,1.44875676
6.21386952,0.049711596,2.760996167,4.00002319,0.852382524,1.000644691,1.003495264,-0.001426571,-0.000928999,1.448760863
6.219450231,0.049711543,2.761530492,4.000808591,0.852382525,1.000643245,1.003485291,-0.001422522,-0.000926923,1.448764952
6.225030604,0.04971149,2.762063662,4.001592286,0.852382526,1.0006418,1.003475342,-0.001418483,-0.000924849,1.448769028
