    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 316100.00000        316100.00000       -.79025000000E-01   0.12294573308E-01   0.12294573308E-01    0.0000000000        0.0000000000        0.0000000000       -933.21917136       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75387883320       0.34862847130E-02    3.4000000000       -377.54439607        1.4446385246        1.0000000000       -.25000000000E-06   0.47993296684E-07   0.47993296684E-07    0.0000000000        0.0000000000        0.0000000000       -.76370356746E-01   0.11895314254E-01   0.11895314254E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -377.54449103       0.71648259979E-07   0.12455235268E-01   
 317100.00000        317100.00000       -.79275000000E-01   0.12342594603E-01   0.12342594603E-01    0.0000000000        0.0000000000        0.0000000000       -934.08517877       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75360882926       0.32382533314E-02    3.4000000000       -377.93963205        1.4450199272        1.0000000000       -.25000000000E-06   0.48044211365E-07   0.48044211365E-07    0.0000000000        0.0000000000        0.0000000000       -.76615090663E-01   0.11942545637E-01   0.11942545637E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -377.93972723       0.71681816266E-07   0.12466671370E-01   
 318100.00000        318100.00000       -.79525000000E-01   0.12390666843E-01   0.12390666843E-01    0.0000000000        0.0000000000        0.0000000000       -934.95208632       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75333904554       0.29904455845E-02    3.4000000000       -378.33534344        1.4454009858        1.0000000000       -.25000000000E-06   0.48095179348E-07   0.48095179348E-07    0.0000000000        0.0000000000        0.0000000000       -.76859819106E-01   0.11989827143E-01   0.11989827143E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -378.33543883       0.71715385121E-07   0.12478085126E-01   
 319100.00000        319100.00000       -.79775000000E-01   0.12438790079E-01   0.12438790079E-01    0.0000000000        0.0000000000        0.0000000000       -935.81989591       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75306948213       0.27428616028E-02    3.4000000000       -378.73153143        1.4457817004        1.0000000000       -.25000000000E-06   0.48146200735E-07   0.48146200735E-07    0.0000000000        0.0000000000        0.0000000000       -.77104542063E-01   0.12037158823E-01   0.12037158823E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -378.73162704       0.71748965293E-07   0.12489476513E-01   
 320100.00000        320100.00000       -.80025000000E-01   0.12486964367E-01   0.12486964367E-01    0.0000000000        0.0000000000        0.0000000000       -936.68860944       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75280013913       0.24955015168E-02    3.4000000000       -379.12819724        1.4461620706        1.0000000000       -.25000000000E-06   0.48197275631E-07   0.48197275631E-07    0.0000000000        0.0000000000        0.0000000000       -.77349259524E-01   0.12084540730E-01   0.12084540730E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -379.12829306       0.71782555576E-07   0.12500845505E-01   
 321100.00000        321100.00000       -.80275000000E-01   0.12535189759E-01   0.12535189759E-01    0.0000000000        0.0000000000        0.0000000000       -937.55822878       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75253101664       0.22483654572E-02    3.4000000000       -379.52534207        1.4465420964        1.0000000000       -.25000000000E-06   0.48248404138E-07   0.48248404138E-07    0.0000000000        0.0000000000        0.0000000000       -.77593971477E-01   0.12131972915E-01   0.12131972915E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -379.52543811       0.71816154795E-07   0.12512192079E-01   
 322100.00000        322100.00000       -.80525000000E-01   0.12583466309E-01   0.12583466309E-01    0.0000000000        0.0000000000        0.0000000000       -938.42875581       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75226211476       0.20014535543E-02    3.4000000000       -379.92296712        1.4469217775        1.0000000000       -.25000000000E-06   0.48299586358E-07   0.48299586358E-07    0.0000000000        0.0000000000        0.0000000000       -.77838677911E-01   0.12179455430E-01   0.12179455430E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -379.92306337       0.71849761807E-07   0.12523516209E-01   
 323100.00000        323100.00000       -.80775000000E-01   0.12631794070E-01   0.12631794070E-01    0.0000000000        0.0000000000        0.0000000000       -939.30019240       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75199343358       0.17547659389E-02    3.4000000000       -380.32107359        1.4473011137        1.0000000000       -.25000000000E-06   0.48350822390E-07   0.48350822390E-07    0.0000000000        0.0000000000        0.0000000000       -.78083378813E-01   0.12226988327E-01   0.12226988327E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -380.32117006       0.71883375514E-07   0.12534817870E-01   
 324100.00000        324100.00000       -.81025000000E-01   0.12680173098E-01   0.12680173098E-01    0.0000000000        0.0000000000        0.0000000000       -940.17254043       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75172497321       0.15083027415E-02    3.4000000000       -380.71966268        1.4476801048        1.0000000000       -.25000000000E-06   0.48402112334E-07   0.48402112334E-07    0.0000000000        0.0000000000        0.0000000000       -.78328074173E-01   0.12274571658E-01   0.12274571658E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -380.71975936       0.71916994841E-07   0.12546097037E-01   
 325100.00000        325100.00000       -.81275000000E-01   0.12728603445E-01   0.12728603445E-01    0.0000000000        0.0000000000        0.0000000000       -941.04580174       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75145673375       0.12620640927E-02    3.4000000000       -381.11873558        1.4480587506        1.0000000000       -.25000000000E-06   0.48453456291E-07   0.48453456291E-07    0.0000000000        0.0000000000        0.0000000000       -.78572763980E-01   0.12322205476E-01   0.12322205476E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -381.11883248       0.71950618752E-07   0.12557353682E-01   
 326100.00000        326100.00000       -.81525000000E-01   0.12777085166E-01   0.12777085166E-01    0.0000000000        0.0000000000        0.0000000000       -941.91997819       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75118871530       0.10160501233E-02    3.4000000000       -381.51829349        1.4484370509        1.0000000000       -.25000000000E-06   0.48504854356E-07   0.48504854356E-07    0.0000000000        0.0000000000        0.0000000000       -.78817448222E-01   0.12369889833E-01   0.12369889833E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -381.51839061       0.71984246238E-07   0.12568587781E-01   
 327100.00000        327100.00000       -.81775000000E-01   0.12825618314E-01   0.12825618314E-01    0.0000000000        0.0000000000        0.0000000000       -942.79507164       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75092091796       0.77026096388E-03    3.4000000000       -381.91833761        1.4488150055        1.0000000000       -.25000000000E-06   0.48556306629E-07   0.48556306629E-07    0.0000000000        0.0000000000        0.0000000000       -.79062126887E-01   0.12417624782E-01   0.12417624782E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -381.91843495       0.72017876324E-07   0.12579799305E-01   
 328100.00000        328100.00000       -.82025000000E-01   0.12874202945E-01   0.12874202945E-01    0.0000000000        0.0000000000        0.0000000000       -943.67108392       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75065334182       0.52469674534E-03    3.4000000000       -382.31886912        1.4491926143        1.0000000000       -.25000000000E-06   0.48607813205E-07   0.48607813205E-07    0.0000000000        0.0000000000        0.0000000000       -.79306799965E-01   0.12465410374E-01   0.12465410374E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -382.31896667       0.72051508062E-07   0.12590988228E-01   
 329100.00000        329100.00000       -.82275000000E-01   0.12922839112E-01   0.12922839112E-01    0.0000000000        0.0000000000        0.0000000000       -944.54801689       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.75038598700       0.27935759848E-03    3.4000000000       -382.71988921        1.4495698769        1.0000000000       -.25000000000E-06   0.48659374181E-07   0.48659374181E-07    0.0000000000        0.0000000000        0.0000000000       -.79551467445E-01   0.12513246664E-01   0.12513246664E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -382.71998699       0.72085140538E-07   0.12602154523E-01   
